Hidden Layers,Learning Rate,Batch Size,Optimizer,Batch Norm,Weight Decay,Dropout,Train Loss,Val Loss,Val Accuracy,Val Recall,Val F1,Time Taken Test,Time Taken CV,Train Losses CV,Val Losses CV
"[128, 64, 32, 10]",0.001,128,Adam,False,0.0001,"[0.0, 0.2, 0.2, 0.0]",0.9897058364057617,2.5139221698419623,0.3443,0.3429075022901961,0.3393514768170556,37.233922481536865,4.768556118011475,"[1.25572424 0.99303646 0.93629694 0.97604563 0.91473753 0.96045444
 0.95647828 0.97948217 1.03249289 1.00445006 0.98970584]","[2.43878129 2.45465528 2.55397451 2.52086959 2.52832611 2.54665154
 2.61536539 2.54187475 2.50483746 2.59528688 2.51392217]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.0001,"[0.2, 0.3, 0.3, 0.2]",1.4088251169867863,1.9099951825473058,0.3662,0.36684864259594946,0.35635456945130284,91.02331638336182,18.195334434509277,"[1.80334624 1.50618507 1.45719363 1.42529464 1.41038886 1.40167548
 1.32361774 1.29054168 1.38653979 1.33813788 1.33267732 1.35440768
 1.32151232 1.34896589 1.32939184 1.27697946 1.31489273 1.33641772
 1.33755327 1.26555049 1.28237445 1.34149654 1.31276166 1.25144475
 1.33880168 1.33968385 1.36539436 1.41296199 1.34527757 1.32419769
 1.36585082 1.33083731 1.34240152 1.37811941 1.27879915 1.36815785
 1.32643208 1.3377245  1.33360741 1.40882512]","[2.10526719 2.12425639 2.14904896 1.99702964 2.09766783 2.05829157
 2.09186879 2.1297879  2.0934446  1.99310791 1.99570285 2.04061024
 2.05820653 1.97333301 2.09521976 2.05610214 2.04019136 2.00718814
 2.0179621  1.99611089 1.93534885 1.96218516 1.97184653 1.95347664
 1.93828874 1.94390479 1.87978349 1.91421998 1.91616051 1.98404335
 1.85354368 1.95638919 1.8881054  1.9293003  1.9939242  1.9321858
 1.93356632 1.91969031 2.06639615 1.90999518]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.0001,"[0.2, 0.3, 0.3, 0.2]",1.252086322066751,1.949475283696802,0.3705,0.368613801094806,0.3672167041700654,91.02331638336182,17.952441453933716,"[1.76579863 1.48670294 1.37357828 1.37379527 1.42215285 1.40623765
 1.34433648 1.34781314 1.33475316 1.33148859 1.33366402 1.3774918
 1.3290504  1.35396363 1.36579617 1.33205058 1.32842423 1.30362667
 1.3157711  1.29566167 1.30234547 1.29040695 1.32152969 1.29993826
 1.28621882 1.32700829 1.30621594 1.2771357  1.33180659 1.35768669
 1.40648069 1.29349062 1.30528762 1.29475066 1.30333435 1.30466565
 1.35272722 1.31669762 1.30585763 1.25208632]","[2.15147978 2.14608862 2.18423364 2.08718326 2.05579964 2.01483748
 2.15276234 2.15460259 2.06773005 2.0332875  2.04831682 2.02034607
 2.00943743 2.04405957 2.01654685 1.96043695 2.01648473 2.02913461
 1.98038514 1.96946998 2.02888729 2.08455816 1.99848879 2.03787361
 1.94908487 1.93998525 2.0203961  2.01418965 1.94517566 1.95345038
 1.92799205 2.00394749 1.97322432 1.92505395 1.9631071  1.93058435
 1.95668779 1.9923857  2.01449812 1.94947528]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.0001,"[0.2, 0.3, 0.3, 0.2]",1.2454823522745706,1.9843099233747639,0.371,0.3719227888106322,0.3686119105424452,91.02331638336182,20.07178282737732,"[1.79080245 1.44456497 1.49666967 1.43098042 1.41649521 1.3913852
 1.32392865 1.37581701 1.37549099 1.4015482  1.32371188 1.35618583
 1.31163374 1.39516428 1.24545087 1.38471664 1.27545258 1.30643579
 1.33578931 1.3436604  1.34583498 1.34063503 1.41670361 1.39157601
 1.30137117 1.30811948 1.29477139 1.27304225 1.29896902 1.27658136
 1.35139234 1.3923177  1.34620759 1.27926036 1.35779374 1.28611016
 1.33810433 1.34959218 1.30243258 1.24548235]","[2.18552962 2.11113878 2.05988976 2.03532685 2.04966007 2.13591147
 2.12162582 2.05570232 2.05621157 1.98647066 1.99783727 1.96832426
 2.05801706 1.94423341 2.03376596 1.94198021 2.05022317 2.05401184
 1.98754251 1.98781303 1.9762512  1.96490153 1.91560881 1.90459943
 1.99091314 1.98858515 1.93551384 1.96907398 1.98213221 1.97127517
 1.90191814 1.91951442 1.9530252  2.01511466 1.92905924 2.00414896
 1.9230242  1.91369929 1.96518747 1.98430992]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.0001,"[0.2, 0.3, 0.3, 0.2]",1.2949474250633768,1.9144167089949857,0.3696,0.36958983132631035,0.3617649136318425,91.02331638336182,15.920865058898926,"[1.66495834 1.46364522 1.44827274 1.39715825 1.39022598 1.36077159
 1.44090188 1.40852083 1.2990622  1.36903148 1.37309898 1.37887037
 1.42391593 1.37063946 1.34667981 1.36942696 1.32297061 1.31258901
 1.33793404 1.3459715  1.36830825 1.30084217 1.30651339 1.28783025
 1.44428795 1.33312428 1.38220796 1.30848975 1.30768594 1.24548182
 1.27868527 1.31639213 1.28251616 1.31211526 1.29494743]","[2.14738573 2.17807278 2.12299459 2.14330922 2.11933505 2.05425266
 2.00904079 2.07770622 2.07905798 2.07895879 2.08797747 2.03273982
 1.99160957 2.04979736 1.98140349 1.94342165 1.98886692 1.95462535
 1.93301784 1.95025161 1.89474002 1.96113616 1.95470576 1.89863206
 1.87241172 1.98940094 1.95420388 1.97228417 1.97640877 1.96571815
 2.03055995 1.9333547  1.9768093  1.90772761 1.91441671]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.0001,"[0.2, 0.3, 0.3, 0.2]",1.3119473199092204,1.970836510699135,0.3749,0.374979507705156,0.37180379383194057,91.02331638336182,18.663891315460205,"[1.74009785 1.4541218  1.42248635 1.48318585 1.40455289 1.47000815
 1.4082     1.29297477 1.34542794 1.35015764 1.38534189 1.36694101
 1.39109728 1.3264713  1.35818925 1.31041579 1.36904731 1.35744845
 1.2993814  1.30709837 1.37630128 1.27191946 1.32313686 1.24769353
 1.32188182 1.30919338 1.34413836 1.30771658 1.36806176 1.31134489
 1.3412482  1.3312153  1.38499631 1.33926002 1.35572688 1.34381195
 1.38811245 1.34147134 1.32781475 1.31194732]","[2.07175106 2.11693848 2.13272673 2.05200911 2.1369211  2.05874705
 2.01522169 2.07836722 2.01492293 2.03831987 1.99225775 1.98786309
 2.06971736 2.04468052 1.99445306 1.99648896 1.95864716 1.96911959
 2.02018514 2.06148324 1.96490593 1.96204335 1.96599244 1.95848717
 1.95645048 1.92138408 1.97048414 2.01703364 1.95146654 1.91513371
 1.9595878  1.9520992  1.9453208  1.9741634  1.97248912 1.94590833
 1.9489988  1.95573566 1.95225774 1.97083651]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.0001,"[0.0, 0.4, 0.4, 0.0]",1.4626020827349162,2.0880549792378815,0.3609,0.36167956838929155,0.35338323418022827,62.44812822341919,11.424474239349365,"[1.74420124 1.55574034 1.5567834  1.50662644 1.48403942 1.44002601
 1.49983484 1.52314463 1.45091302 1.50111397 1.52886417 1.47461681
 1.4899976  1.4744828  1.4352876  1.46158853 1.48260469 1.5113184
 1.40749888 1.31754974 1.4193082  1.47907909 1.50765258 1.56064353
 1.5048511  1.46260208]","[2.09614974 2.1507968  2.09807992 2.10253816 2.06197488 2.06024766
 2.09368839 2.09603272 2.1570824  2.14060904 2.06392275 2.04921716
 2.04802531 2.06727347 2.06190951 1.99207416 2.0544362  2.03300451
 2.07989284 2.13314581 2.25055925 2.08244918 2.07860066 1.99201059
 2.11382661 2.08805498]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.0001,"[0.0, 0.4, 0.4, 0.0]",1.4896969121918926,2.041588689476985,0.3762,0.3749929677930927,0.3757382211652948,62.44812822341919,17.422866344451904,"[1.7799762  1.53009854 1.47520736 1.50700968 1.49831745 1.54625985
 1.45679615 1.43283549 1.47813451 1.58747564 1.493723   1.45767315
 1.440606   1.49441255 1.52367111 1.52208833 1.52355969 1.47857064
 1.53892951 1.56463139 1.50090381 1.57322279 1.4866228  1.52638995
 1.54906704 1.48317439 1.53865107 1.55327491 1.5258225  1.52971071
 1.56685276 1.5622887  1.47386513 1.49283575 1.50183223 1.50699862
 1.47008966 1.50752341 1.55026925 1.48969691]","[2.1559179  2.182639   2.15868115 2.14355932 2.09476426 2.09799443
 2.10540672 2.12701385 2.04006216 2.07942499 2.03900891 2.04540162
 2.05039519 2.02740743 2.05941261 2.00363441 2.04047553 2.05158639
 2.05698751 2.02521847 2.06099832 2.04054168 2.06701698 2.02466875
 2.00006116 2.12546288 2.01080735 2.053633   2.00688675 2.00756972
 1.90575835 1.98469135 2.08503355 2.04629984 2.02737562 2.00964829
 2.16646091 2.02267694 2.05253858 2.04158869]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.0001,"[0.0, 0.4, 0.4, 0.0]",1.5332475163809052,1.9840307069160197,0.3691,0.3700021174384843,0.3728022585129778,62.44812822341919,17.447449207305908,"[1.66900587 1.49471834 1.41968482 1.49732121 1.50119035 1.4402397
 1.43226549 1.52424726 1.45090637 1.47121336 1.46851509 1.544132
 1.53638497 1.52709496 1.51277908 1.48791512 1.45731145 1.48736789
 1.4767566  1.46688316 1.48943291 1.54619993 1.47979111 1.48740674
 1.52493402 1.53986609 1.56348755 1.56137952 1.50835796 1.45254731
 1.55111963 1.55065085 1.51753045 1.49103386 1.52565901 1.5750926
 1.58094786 1.47008125 1.53178266 1.53324752]","[2.11723649 2.07436734 2.08238047 2.13787143 2.07340172 2.1738051
 2.08436202 2.08806658 2.09421519 2.1182187  2.06817018 2.02057199
 2.02489051 2.04666912 2.06163761 2.06433936 2.1031446  2.11064168
 2.00899332 2.00105429 2.07410053 2.03281617 2.03390549 1.99756008
 2.04992096 2.02125401 2.02927395 2.03546759 2.03035688 2.04614151
 2.11278368 1.9433125  2.02973839 2.05322852 2.0487163  2.04865918
 2.02861998 2.01809782 2.05548248 1.98403071]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.0001,"[0.0, 0.4, 0.4, 0.0]",1.4136219533933683,2.0921689274685837,0.3386,0.339556981356189,0.33767254497555355,62.44812822341919,5.66350245475769,"[1.7662689  1.49337471 1.53056686 1.50033762 1.52312182 1.4916637
 1.46563815 1.48438709 1.42147101 1.50944616 1.46711    1.44840122
 1.41362195]","[2.15766838 2.10271227 2.05854219 2.12102817 2.09333112 2.07960205
 2.13381846 2.12877245 2.08600961 2.07072416 2.06981978 2.09315878
 2.09216893]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.0001,"[0.0, 0.4, 0.4, 0.0]",1.5388406772111232,2.033429226012515,0.3608,0.36083053670122983,0.356251105138491,62.44812822341919,10.277841091156006,"[1.75419061 1.54258187 1.50443177 1.47580647 1.54245985 1.56811894
 1.46438833 1.45128625 1.5249269  1.51589738 1.47653948 1.55004219
 1.60065208 1.4957403  1.54592655 1.54462992 1.56676362 1.49760213
 1.53103115 1.49559092 1.51152927 1.53166038 1.53884068]","[2.1010323  2.05449441 2.10580079 2.06950873 2.11087932 2.11657809
 2.06884655 2.13495848 2.10637031 2.06672926 2.07626441 2.03961687
 1.99016254 2.09970932 1.99630541 2.03600437 1.99250768 2.07849508
 2.01810498 2.17366173 2.06161554 2.02351755 2.03342923]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.001,"[0.0, 0.0, 0.0, 0.0]",0.439146562954958,3.3978323561746504,0.304,0.3037487232411875,0.3012229311310776,39.269450426101685,6.720695972442627,"[0.64179136 0.40962135 0.43072375 0.42560393 0.44391711 0.47495877
 0.48115096 0.46478976 0.42141345 0.3998468  0.41877531 0.45716126
 0.42045192 0.45550866 0.43315826 0.43914656]","[3.26978194 3.33860346 3.56631829 3.59231837 3.68107973 3.22560107
 3.31646524 3.33494402 3.41238443 3.53941696 3.35846469 3.34444167
 3.38865409 3.5048078  3.56307419 3.39783236]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.001,"[0.0, 0.0, 0.0, 0.0]",0.4410722146062422,3.446221559955966,0.3101,0.3094432666190401,0.3098734426791687,39.269450426101685,6.762663125991821,"[0.60703986 0.38805369 0.42263926 0.41586113 0.41185047 0.41360452
 0.4708637  0.39434813 0.42832128 0.49575395 0.47563398 0.44084869
 0.42915895 0.47053226 0.43662329 0.44107221]","[3.46667587 3.4710548  3.34174794 3.37511775 3.28101687 3.13533181
 3.21837489 3.40678754 3.33780991 3.19480757 3.38088112 3.27939771
 3.37836705 3.23911823 3.47603411 3.44622156]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.001,"[0.0, 0.0, 0.0, 0.0]",0.5220435559045454,3.3912192946172994,0.301,0.30239993149669797,0.29651000578289194,39.269450426101685,8.282433986663818,"[0.60293414 0.44386437 0.41042231 0.43555889 0.43034657 0.46458484
 0.44820856 0.43718779 0.48287797 0.4685095  0.43567998 0.41305891
 0.51410191 0.45874387 0.40530354 0.53874421 0.40992263 0.45591193
 0.48049821 0.52204356]","[3.31778926 3.39393728 3.35758566 3.37696673 3.26391559 3.36304895
 3.35397487 3.36813994 3.24191041 3.20457798 3.27383333 3.38622194
 3.25326093 3.32946133 3.54293324 3.35987383 3.36357146 3.72745018
 3.40776506 3.39121929]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.001,"[0.0, 0.0, 0.0, 0.0]",0.48098215303598874,3.491976682645518,0.3138,0.31439357175455057,0.3129923142046266,39.269450426101685,9.534345865249634,"[0.61542408 0.38761226 0.46617174 0.45656844 0.43551096 0.41540159
 0.38597992 0.45441298 0.44576797 0.45179084 0.50521023 0.44545705
 0.51948367 0.47591419 0.42644369 0.3881038  0.45395479 0.42501306
 0.41803395 0.46101266 0.49543124 0.44401863 0.48098215]","[3.27659851 3.60798165 3.26762385 3.25482051 3.41300737 3.4025163
 3.36291393 3.13440694 3.18875777 3.36695491 3.35122563 3.61375885
 3.10749484 3.29774917 3.48150859 3.57044602 3.31705984 3.44456204
 3.42523473 3.50466769 3.26482741 3.41468387 3.49197668]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.001,"[0.0, 0.0, 0.0, 0.0]",0.49492178789202895,3.505661917187815,0.3263,0.3260585073764891,0.32696113192242965,39.269450426101685,7.755826234817505,"[0.60818956 0.42894011 0.42431659 0.43606035 0.38915011 0.43903677
 0.41067465 0.46474113 0.45061226 0.45779605 0.46446211 0.46743186
 0.48759935 0.52248789 0.47050509 0.45562898 0.49476336 0.49492179]","[3.24012964 3.36305167 3.3738379  3.32820405 3.39023628 3.23128494
 3.43460812 3.20299507 3.27296458 3.35973088 3.41008542 3.44593561
 3.2434041  3.3599457  3.34460578 3.68373034 3.48944762 3.50566192]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.001,"[0.0, 0.2, 0.2, 0.0]",0.9974139712596085,2.7860173495852996,0.3295,0.3294231994573066,0.3234453770880251,27.09194779396057,4.878338098526001,"[1.252583   0.90976945 0.89264484 0.96935783 0.99977409 0.93968191
 0.96730294 0.96500102 0.93619116 0.98420546 0.99741397]","[2.36066611 2.5849612  2.56327081 2.60553704 2.58676013 2.64852736
 2.59759445 2.65821367 2.6157111  2.65329508 2.78601735]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.001,"[0.0, 0.2, 0.2, 0.0]",0.9101552313473164,2.65351934551167,0.3462,0.34627619336605,0.3409796407985725,27.09194779396057,4.789398670196533,"[1.14720791 0.90911436 0.9691642  0.94363672 0.90928351 0.92793401
 0.93748622 0.95055916 0.98556984 0.9963599  0.91015523]","[2.43003274 2.56631488 2.62238878 2.58627611 2.67610455 2.67029881
 2.64392926 2.67551848 2.67723473 2.80120095 2.65351935]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.001,"[0.0, 0.2, 0.2, 0.0]",0.8745069137208633,2.7651125949705713,0.3432,0.3436510997182511,0.3396413822659508,27.09194779396057,4.725558042526245,"[1.20149254 0.9455158  0.91073916 0.95086951 0.95256016 0.93601216
 0.94783336 0.91393944 0.96317121 0.90760446 0.87450691]","[2.49248393 2.62766247 2.51139095 2.69209932 2.67660362 2.5642319
 2.67374179 2.63839082 2.63693715 2.59069145 2.76511259]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.001,"[0.0, 0.2, 0.2, 0.0]",0.9495158180918529,2.6340275341515675,0.3328,0.3332941106971781,0.32741814832906385,27.09194779396057,7.7889251708984375,"[1.14417806 0.97151004 0.88883255 0.91164    0.93776143 0.91677767
 1.00272352 0.96239622 0.99118119 0.96427368 1.03968851 1.08838063
 1.01964712 1.07381435 1.00984515 0.95655855 1.07073146 0.94951582]","[2.53232929 2.63244688 2.74305777 2.6620522  2.64904509 2.74727115
 2.59988328 2.48320106 2.53421074 2.57709871 2.64186519 2.48598899
 2.61047314 2.55870994 2.71198302 2.61766823 2.48231423 2.63402753]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.001,"[0.0, 0.2, 0.2, 0.0]",0.9963923456798428,2.7934062536267383,0.3291,0.3288780410176503,0.3204966533792004,27.09194779396057,4.713458776473999,"[1.13809094 0.96190531 0.98930345 0.96207778 0.93324264 0.99621851
 0.97489984 0.96909343 1.0153556  1.00578049 0.99639235]","[2.46199152 2.57977375 2.68654552 2.58306717 2.74407259 2.61388226
 2.51574629 2.71248405 2.53030459 2.70104667 2.79340625]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.001,"[0.2, 0.3, 0.3, 0.2]",1.3191392205661365,1.9873376955494944,0.3731,0.3731748042585805,0.3670700325779527,83.11100220680237,17.627601861953735,"[1.80903383 1.47784325 1.46163034 1.44958566 1.40624982 1.38468502
 1.36942023 1.37514022 1.33476429 1.41601422 1.33933694 1.32060353
 1.30698555 1.30682122 1.35281749 1.35655118 1.28208304 1.32604213
 1.33348297 1.31129873 1.31443691 1.33000109 1.31605593 1.33333997
 1.35080164 1.29624849 1.33504286 1.3776692  1.35921908 1.33551152
 1.25462435 1.26829866 1.33806547 1.33309032 1.3331234  1.34087115
 1.28531646 1.31913922]","[2.13224956 2.11464422 2.06895704 2.07918775 2.03533706 2.06039865
 2.00136565 2.02177232 2.08074141 2.02214449 1.99711502 2.03724798
 1.96449967 2.01515167 1.99863018 1.98954859 1.97162966 1.95855625
 2.01130086 1.94534001 1.9365731  1.94882185 1.98720857 1.95299708
 1.95562565 1.96473151 1.95476178 1.91744408 1.96901002 1.9430498
 2.00561138 2.02554081 1.96102859 1.96272501 1.92395585 1.92646998
 1.9922204  1.9873377 ]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.001,"[0.2, 0.3, 0.3, 0.2]",1.338747220919472,1.9587141021556802,0.3583,0.3574655232056066,0.3538243694663278,83.11100220680237,18.762001276016235,"[1.75987661 1.48983238 1.44785075 1.34075153 1.35120994 1.32777154
 1.36821085 1.3128207  1.44258985 1.33399116 1.39869409 1.35681478
 1.3597312  1.30978294 1.32207973 1.37082031 1.32059905 1.32108372
 1.34662824 1.37888532 1.32605005 1.28752225 1.31508612 1.39338981
 1.31536827 1.31723196 1.33281448 1.35741861 1.35069378 1.30357687
 1.31478596 1.32690667 1.32041558 1.32174886 1.28475795 1.31979746
 1.3657019  1.26393694 1.28826439 1.33874722]","[2.07052593 2.07310333 2.05359166 2.11781317 2.08710602 2.079433
 2.10168483 2.03880502 2.02455244 2.03014986 2.04212024 2.07406947
 2.02105963 2.03544557 2.0245894  1.99154296 2.0600166  1.97952316
 2.02743886 1.96120246 2.00080781 1.99215901 2.00604107 1.95715485
 1.94963001 1.93402581 1.97444727 1.97113754 1.98364601 2.00565218
 1.96911756 1.96279275 1.93269355 1.92336495 1.97642533 1.94281752
 1.94872347 1.99511646 2.02209774 1.9587141 ]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.001,"[0.2, 0.3, 0.3, 0.2]",1.26819480819773,1.957420196662367,0.371,0.3719734763457715,0.3714573138371012,83.11100220680237,12.072700023651123,"[1.76635893 1.50937248 1.45464264 1.46379727 1.43004274 1.3794214
 1.35780634 1.394718   1.33988197 1.37054524 1.37555498 1.35738751
 1.37477937 1.31921037 1.38308462 1.39101473 1.39786418 1.3225107
 1.36167162 1.36265685 1.25981385 1.30360296 1.34083918 1.37323922
 1.29581525 1.26819481]","[2.03187557 2.0605028  2.10928097 2.03561991 2.01784706 2.0672432
 2.07906285 2.04105067 2.07468279 2.05613546 2.01645739 2.0612092
 1.99692412 2.00120021 2.02588355 1.93766909 1.96373479 2.03356452
 2.01257207 1.97192717 2.00573007 1.97411672 2.01346641 1.9720414
 1.96584919 1.9574202 ]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.001,"[0.2, 0.3, 0.3, 0.2]",1.330171284069442,1.891832764043419,0.3741,0.3735269980478459,0.37165228088045843,83.11100220680237,18.045377731323242,"[1.80677397 1.45185594 1.42488376 1.37069552 1.3774377  1.41961111
 1.41018233 1.4066912  1.32242557 1.28972186 1.36508398 1.30682808
 1.35010765 1.30606855 1.30925018 1.3115352  1.31463569 1.37787933
 1.30994233 1.31457762 1.26799837 1.26674787 1.33514968 1.35788141
 1.3270988  1.39828192 1.2751472  1.27654804 1.32089306 1.28749869
 1.27290277 1.30593193 1.32914968 1.28912435 1.34475012 1.34096621
 1.28572978 1.3029883  1.32917832 1.33017128]","[2.11254784 2.10322414 2.13430655 2.11716003 2.1422669  2.09679339
 2.04034883 2.04270079 2.12214697 2.02275125 1.97119005 1.99044813
 2.01232281 1.97519772 1.95707576 2.01453115 1.97266343 2.01049084
 1.95977527 1.99545798 2.05579134 1.94928718 1.99923626 1.93466272
 1.96422212 1.96372979 1.99465711 1.96047491 2.00347968 1.9706142
 1.96678413 1.89887606 1.98415143 1.9476643  2.03754208 1.93469451
 1.93894348 1.92411733 1.91065176 1.89183276]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.001,"[0.2, 0.3, 0.3, 0.2]",1.3707678507812526,1.9175415091305346,0.3603,0.3597606529928048,0.3554929819796222,83.11100220680237,16.403315544128418,"[1.81074614 1.54706239 1.47568819 1.39362026 1.4288222  1.35669804
 1.44021048 1.30148346 1.37823848 1.31905945 1.35988602 1.26914776
 1.34926867 1.26774425 1.3535553  1.35822289 1.29959419 1.3410013
 1.36332587 1.33162332 1.32208788 1.24635962 1.30910865 1.34840043
 1.33271199 1.39853398 1.33591604 1.35200373 1.33793499 1.28754484
 1.2861903  1.38655334 1.38191788 1.3311866  1.37103947 1.37076785]","[2.09632077 2.14990293 2.05744693 2.11419367 2.07587993 2.10287814
 2.03580638 2.05140019 2.13666907 2.13217868 2.0484455  2.10653861
 2.06468665 2.05306296 2.00402964 1.98631909 2.01689143 2.07603574
 1.94992238 1.94363739 2.00493999 1.96073691 1.99916366 1.91382273
 1.96746936 1.88578397 1.92704581 1.91202392 1.9416414  1.99414408
 1.9843721  1.93809012 1.94979294 1.90646599 1.90951413 1.91754151]"
"[128, 64, 32, 10]",0.001,128,Adam,False,0.001,"[0.0, 0.4, 0.4, 0.0]",1.5252258830101195,2.0147794770012113,0.3677,0.36814187898563006,0.3556153649914651,51.45085072517395,12.150546550750732,"[1.72262106 1.49079871 1.50115979 1.4605293  1.45102653 1.41092382
 1.49518426 1.48819838 1.47261556 1.49821542 1.45148669 1.54098431
 1.54159204 1.43270245 1.41853277 1.48541142 1.45123793 1.42017116
 1.52575644 1.46564059 1.50102895 1.48223957 1.47479579 1.47946864
 1.44539877 1.47814433 1.46776107 1.52522588]","[2.1493971  2.16478295 2.14059484 2.11483539 2.15983035 2.11465095
 2.07783317 2.04294047 2.12616712 2.11741611 2.10895897 2.09360579
 2.0989743  2.10144647 2.11255566 2.0848195  2.17908418 2.00798595
 2.05038232 2.0523176  2.03176489 2.01040609 2.05597495 2.05293994
 2.05756239 2.01400617 2.07435753 2.01477948]"
