Train Loss,Val Loss,Val Accuracy,Val Recall,Val F1,Learning Rate,Batch Size,Optimizer,Batch Norm,Weight Decay,Dropout,Hidden Layers,Time Taken Test,Time Taken CV,Train Losses CV,Val Losses CV
2.2886,2.2632,0.1561,0.1536,0.1079,0.001,2,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",812.3378326892853,93.15910840034485,"[2.34626484 2.28366587 2.27611691 2.27227132 2.29022075 2.28971173
 2.29575492 2.28667587 2.29322459 2.2887569  2.29126468 2.29084174
 2.28855745]","[2.26643535 2.25132714 2.22687365 2.24743558 2.27399201 2.28310416
 2.27912675 2.26621504 2.28186802 2.29375711 2.28360217 2.2707873
 2.26322144]"
2.3026,2.3024,0.098,0.1,0.0179,0.001,2,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",812.3378326892853,170.28987956047058,"[2.34823439 2.27843328 2.27461912 2.27655873 2.28562029 2.29510208
 2.29155148 2.28368665 2.28037119 2.27241367 2.26405245 2.26371865
 2.2608712  2.2611298  2.26342428 2.25642644 2.2510742  2.25409813
 2.29808628 2.30246327 2.30252201 2.30264298 2.30247395 2.30258328]","[2.26241628 2.22989215 2.22900902 2.24347578 2.28407704 2.27714791
 2.26079181 2.2486819  2.23783753 2.22895685 2.20877594 2.20609136
 2.17344339 2.16847208 2.19768707 2.18421422 2.18549879 2.19354477
 2.29164057 2.29700529 2.30001298 2.30130312 2.30229917 2.30238241]"
2.2948,2.2932,0.1238,0.1232,0.0661,0.001,2,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",812.3378326892853,181.6599988937378,"[2.34501249 2.28011577 2.28289518 2.27691537 2.27944464 2.27393782
 2.27509501 2.27303978 2.27520424 2.28015595 2.27736506 2.27848833
 2.28082643 2.27539534 2.27103321 2.2583199  2.25777894 2.26364109
 2.26699455 2.26643646 2.27149366 2.27817508 2.28592978 2.28387999
 2.2949581  2.29479482]","[2.25061379 2.26178949 2.24959847 2.23971784 2.24849991 2.24921106
 2.23746292 2.23935006 2.23802204 2.21540877 2.27118306 2.24566086
 2.27493961 2.22116235 2.20985799 2.18126898 2.23232526 2.21154023
 2.23099187 2.21954584 2.24241014 2.27549973 2.26832584 2.30243665
 2.2933818  2.29317548]"
2.3025,2.304,0.0979,0.1,0.0178,0.001,2,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",812.3378326892853,185.485497713089,"[2.33222409 2.27018772 2.27880181 2.28310649 2.28354519 2.27555412
 2.27890769 2.26614726 2.25909061 2.26103749 2.26313952 2.27219429
 2.26534912 2.25742925 2.25722505 2.2520552  2.253812   2.26717934
 2.30232199 2.30257713 2.30264727 2.30247987 2.3026014  2.30250958
 2.30229983 2.30253112]","[2.25635908 2.19747553 2.22284624 2.25390478 2.24554243 2.23793827
 2.22618496 2.19656542 2.1857719  2.2371852  2.20198354 2.2260074
 2.21832474 2.18914645 2.18156163 2.18005907 2.18589959 2.29033764
 2.29563971 2.29950657 2.30109802 2.30240025 2.30249056 2.30289123
 2.30353653 2.30402706]"
1.547,2.0053,0.3361,0.336,0.3254,0.001,16,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",102.26218271255493,15.950406074523926,"[1.58104019 1.53509814 1.47463333 1.55072114 1.57422707 1.57403771
 1.51827467 1.54166082 1.4751917  1.502541   1.49160726 1.51849004
 1.50616188 1.53857627 1.51006337 1.50811531 1.50217095 1.52104658
 1.49077278 1.45826629 1.46199331 1.54703146]","[2.117278   2.03392372 2.0868501  2.06872273 2.04478596 2.05968928
 2.01555527 2.08032702 2.02278972 2.09914898 1.95932968 1.92574077
 2.04229497 2.02308576 2.06854121 1.97335876 2.03779558 1.92986677
 1.93594373 2.0265785  2.19160574 2.00532626]"
1.4341,2.0538,0.3366,0.3348,0.3169,0.001,16,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",102.26218271255493,12.723693370819092,"[1.52188711 1.5063236  1.47709039 1.46233366 1.44562098 1.47726936
 1.5044582  1.50441499 1.50940412 1.50164931 1.49075016 1.48501922
 1.4323351  1.43407071]","[2.2387194  2.03252441 2.00407303 1.94769029 2.08100357 2.08860056
 2.06704208 1.99609056 2.00388637 1.9988983  2.15471023 2.21428866
 2.08166472 2.05377915]"
1.4557,1.9993,0.3507,0.349,0.3357,0.001,16,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",102.26218271255493,20.57370114326477,"[1.52509915 1.56338177 1.54040601 1.4666951  1.52217773 1.49652232
 1.5274976  1.45605046 1.45566863 1.42646815 1.48541996 1.45602696
 1.44341115 1.47684704 1.55773881 1.56573797 1.53020818 1.4442847
 1.46414266 1.47027724 1.49936509 1.5061108  1.43300493 1.46970229
 1.45917521 1.46949042 1.45125241 1.4856801  1.50563499 1.45570366]","[2.1768526  2.10457839 1.99322243 2.0611289  2.08162115 2.0907703
 2.06687717 2.02379653 1.99692987 1.98903302 1.99417386 2.0886878
 2.13606265 2.03026022 2.00906928 2.03419125 2.00767622 1.99901632
 1.92905914 1.92199179 2.05551764 1.99000085 1.97391532 2.00179205
 1.96707375 2.05089403 2.06149532 1.98751983 1.93945628 1.99931938]"
1.4591,1.9686,0.3404,0.3387,0.3139,0.001,16,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",102.26218271255493,25.432878494262695,"[1.51671916 1.53863155 1.49180434 1.48330325 1.4954709  1.48376953
 1.50388571 1.45229272 1.45853825 1.47446469 1.45934311 1.48021138
 1.4610214  1.45814969 1.48151163 1.46829069 1.43110326 1.47803275
 1.47760486 1.46983147 1.51571627 1.50406119 1.42487891 1.43876172
 1.48123459 1.47173194 1.41159019 1.40285624 1.48790271 1.46533493
 1.44571725 1.46295709 1.46458315 1.50919035 1.45022173 1.45908885]","[2.21644168 2.167009   2.06042163 2.16362903 2.09806151 2.23983486
 1.98482713 2.03421928 2.08949645 2.01832412 2.04814915 2.01244556
 2.11239346 2.05960881 2.06953156 2.09638335 1.95626157 1.9202912
 1.98162    1.99590786 1.98851473 1.99092216 2.03469036 2.05542573
 1.94068518 1.87899167 1.96851241 1.94418472 2.01808461 2.04283775
 2.0373364  1.95993384 2.07162463 1.95464744 1.87888065 1.96864688]"
1.4418,2.045,0.3455,0.3449,0.3342,0.001,16,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",102.26218271255493,27.38591170310974,"[1.5779517  1.50461919 1.46478825 1.41374087 1.47097673 1.48130621
 1.46616173 1.5029681  1.50278457 1.48415819 1.48163865 1.49358176
 1.4855526  1.45987551 1.47447942 1.43755003 1.45086017 1.4695694
 1.47823853 1.47034367 1.45085545 1.47166413 1.43647982 1.4635087
 1.44247077 1.44090758 1.40384585 1.41137592 1.39499635 1.42681803
 1.46453031 1.44370127 1.4347815  1.42675471 1.43980351 1.45441516
 1.39191782 1.44175765]","[2.10405675 2.15228458 2.13819923 2.10592319 2.0924941  2.08817176
 2.19106448 2.23172991 2.21026124 2.01325332 2.14185038 2.15782883
 2.09419395 2.01654202 2.0537633  2.06463535 2.01053603 2.00948023
 1.98444985 1.98737448 2.12223037 1.98010036 2.02061135 2.00618843
 2.03167127 2.01600295 2.00630848 1.97204001 2.07042413 1.99157655
 2.03423988 2.09728426 2.03212766 2.07184127 1.98382138 2.03793549
 2.00325125 2.04502002]"
1.4526,1.7552,0.4143,0.4161,0.4108,0.001,8,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",217.42846155166626,40.9590003490448,"[1.75897045 1.68418523 1.65159131 1.58391305 1.54417636 1.57954543
 1.61152434 1.57083466 1.55358035 1.5198968  1.49910554 1.50774548
 1.51198026 1.50707177 1.49309317 1.51659897 1.48977575 1.48617707
 1.48305487 1.52340548 1.45596459 1.46345368 1.48634171 1.45613496
 1.48104841 1.46170032 1.45898321 1.47627883 1.52006263 1.44429508
 1.4750553  1.48651114 1.45263624]","[1.93940067 1.93465522 1.80719446 1.83853068 1.82312082 1.83436871
 1.78598688 1.82264217 1.78494445 1.792178   1.76474407 1.7590716
 1.75955349 1.79416154 1.8513326  1.75830446 1.75021311 1.76805249
 1.77       1.76679616 1.78425863 1.80497458 1.71159034 1.77702989
 1.7721822  1.75168858 1.81707357 1.78507485 1.72209152 1.79583367
 1.79580696 1.77163041 1.75523899]"
1.438,1.7216,0.4096,0.4094,0.3957,0.001,8,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",217.42846155166626,60.66276144981384,"[1.76302271 1.65438986 1.61971312 1.54368529 1.5654993  1.5842993
 1.55286933 1.56234705 1.54332781 1.55335481 1.52311542 1.50664183
 1.54439065 1.50264022 1.49821889 1.48158146 1.47334955 1.49075281
 1.47944994 1.5092494  1.46294445 1.48133687 1.47297086 1.45105817
 1.4361979  1.47774076 1.46340275 1.45483773 1.46217262 1.45865273
 1.47289988 1.4579137  1.44038652 1.45233963 1.44761982 1.46110776
 1.43951986 1.46389123 1.47103506 1.43688539 1.42430899 1.44048753
 1.4651094  1.42759438 1.4297408  1.43205438 1.4571612  1.43800622]","[1.86202967 1.85108853 1.86398697 1.91620942 1.92455562 1.8478576
 1.79139693 1.78512705 1.83273658 1.76951713 1.78336955 1.77022926
 1.7458737  1.75359068 1.75866842 1.76385559 1.79853115 1.76407698
 1.77254555 1.79462065 1.75389596 1.74250353 1.7391221  1.8191423
 1.79243139 1.77716398 1.76242569 1.79556966 1.7332979  1.77548902
 1.7302134  1.74575583 1.77614899 1.73435216 1.7492536  1.72657232
 1.75358138 1.65152543 1.70519901 1.74689099 1.73478671 1.78043617
 1.68798523 1.71028283 1.71788257 1.71198423 1.71887987 1.72159756]"
1.4557,1.7674,0.3862,0.3882,0.3773,0.001,8,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",217.42846155166626,28.84987187385559,"[1.75934079 1.67134664 1.63397052 1.60543586 1.57127464 1.56093552
 1.56058792 1.52646926 1.51286963 1.54298513 1.50793886 1.4959608
 1.50039864 1.46521544 1.51329544 1.47311638 1.47998033 1.51709681
 1.47905408 1.43220373 1.44596385 1.48772467 1.45574385]","[1.86447545 1.86867752 1.82588737 1.82801825 1.85728893 1.87320563
 1.79038434 1.86365619 1.82970772 1.82297724 1.8011424  1.80531284
 1.71303325 1.82764329 1.77179725 1.80404889 1.78105531 1.7956245
 1.7656843  1.79420168 1.74229594 1.77496789 1.76744836]"
1.4851,1.7594,0.3817,0.3822,0.3763,0.001,8,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",217.42846155166626,41.64756894111633,"[1.78440779 1.66308133 1.6176837  1.62490205 1.57788443 1.56786752
 1.59288419 1.56417044 1.56489935 1.55665586 1.5354606  1.50343701
 1.51019793 1.5003967  1.49621229 1.50773589 1.49934238 1.5212235
 1.50714158 1.49165158 1.4936607  1.49643162 1.49293132 1.44255985
 1.47393773 1.48368071 1.473408   1.48159987 1.47928344 1.46104721
 1.49445263 1.49356032 1.48512518]","[1.95243115 1.93125444 1.88933319 1.93228975 1.84768339 1.81777272
 1.79876628 1.8793725  1.79948984 1.8162685  1.84615986 1.80174753
 1.88532805 1.85100921 1.80381348 1.77707387 1.81447267 1.77040962
 1.79512318 1.76418941 1.73174156 1.73714485 1.72889948 1.74130348
 1.77173579 1.73407421 1.78358376 1.7642851  1.80721063 1.76483826
 1.8068063  1.75273095 1.75943585]"
1.4681,1.7621,0.4082,0.4082,0.3968,0.001,8,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",217.42846155166626,45.088687896728516,"[1.75382345 1.62841365 1.66632847 1.60588357 1.58448815 1.56250178
 1.59622011 1.55926163 1.56116472 1.56511342 1.54798812 1.5375158
 1.50194534 1.51837148 1.50944857 1.49934272 1.5139749  1.5264964
 1.50318475 1.50344364 1.47074455 1.48471161 1.47433656 1.43721005
 1.45702166 1.49012177 1.46552013 1.45765891 1.45515854 1.45395812
 1.48666378 1.48346857 1.44365477 1.44496765 1.4548243  1.46807808]","[1.94081451 1.91470266 1.84406947 1.84511969 1.88601135 1.87512706
 1.84875935 1.84021232 1.90498034 1.82065581 1.80804309 1.83959601
 1.79300037 1.77143102 1.8384461  1.76999142 1.75664027 1.7587948
 1.74323327 1.79593642 1.80903926 1.84215848 1.80864289 1.80198905
 1.74271237 1.73200733 1.77916237 1.76967114 1.81061575 1.79628374
 1.77099457 1.7408749  1.80092915 1.74096456 1.79151872 1.76210481]"
1.417,1.5914,0.4385,0.4398,0.4328,0.001,4,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",422.55972361564636,94.72413063049316,"[1.77339759 1.64603008 1.60782657 1.56259763 1.51809437 1.51658095
 1.49893509 1.51279262 1.47515212 1.47253018 1.44714441 1.43544552
 1.4621505  1.47341296 1.4265849  1.43891614 1.43763272 1.4413841
 1.43218861 1.43498422 1.41919166 1.429484   1.42067891 1.43665988
 1.43913774 1.41508747 1.43015521 1.41310457 1.43252432 1.43006337
 1.40975669 1.45039463 1.40572161 1.42660218 1.4091386  1.423106
 1.43440016 1.4282409  1.43397008 1.41703578]","[1.7732251  1.67276647 1.65431522 1.66312277 1.65241226 1.6348748
 1.64639092 1.61514434 1.62656461 1.61244279 1.61456564 1.64256324
 1.60745761 1.59835644 1.59864618 1.57837321 1.59570925 1.63668333
 1.58927269 1.61485076 1.62723859 1.61323147 1.58055305 1.59126097
 1.60349064 1.57006888 1.60733606 1.61082645 1.62663774 1.5652631
 1.61671614 1.62762611 1.61082352 1.58443364 1.60575751 1.60506663
 1.59883924 1.59569938 1.58339387 1.59135697]"
1.4096,1.6223,0.4301,0.4287,0.4098,0.001,4,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",422.55972361564636,80.56096124649048,"[1.78236587 1.62733829 1.5841216  1.55171251 1.53053445 1.50887687
 1.50004561 1.49397804 1.47552784 1.45857478 1.47555668 1.46452086
 1.44985713 1.45307115 1.43524786 1.44618184 1.45285184 1.4430863
 1.4428884  1.44274692 1.43035559 1.43525587 1.43692745 1.42845994
 1.40926843 1.42138247 1.41747471 1.41271498 1.41492757 1.41016695
 1.40049918 1.39859764 1.40963063]","[1.79499491 1.69161952 1.68431748 1.6498388  1.71149084 1.65856365
 1.65548702 1.65518547 1.65826441 1.66761144 1.64842202 1.61502689
 1.68221034 1.63655095 1.6495595  1.62512318 1.60374858 1.63282488
 1.60717541 1.60907065 1.61763776 1.58335863 1.5755049  1.60468187
 1.64618885 1.60103442 1.64436175 1.60317409 1.58287071 1.61732278
 1.61024001 1.59987718 1.62225238]"
1.4247,1.5988,0.4455,0.4454,0.4382,0.001,4,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",422.55972361564636,109.16910457611084,"[1.80200695 1.63638701 1.59914327 1.55997445 1.53931412 1.51664815
 1.52944638 1.51477782 1.49208447 1.4753266  1.47645363 1.45915817
 1.47197258 1.46384708 1.43208466 1.44561893 1.4346281  1.43208207
 1.43853279 1.43695295 1.44051947 1.44660578 1.42917072 1.40438209
 1.42949359 1.42578577 1.4175217  1.42708628 1.4247824  1.40932602
 1.44562786 1.41588593 1.42013215 1.41694758 1.42830671 1.42113558
 1.41377939 1.41032232 1.40965962 1.39559819 1.41449265 1.41308763
 1.41806265 1.43103063 1.40535455 1.42467643]","[1.7672406  1.73463843 1.68056439 1.66866648 1.64945336 1.69394468
 1.68835509 1.63404948 1.66956174 1.64230016 1.62335788 1.63979939
 1.63748721 1.63018971 1.67398405 1.63057115 1.58460306 1.62949472
 1.6227408  1.60020221 1.66001028 1.58943912 1.59315092 1.59976163
 1.59035093 1.6038324  1.58204984 1.6114965  1.62243042 1.63827232
 1.61292547 1.58687156 1.58843505 1.60081599 1.58482476 1.55895103
 1.61988882 1.58657086 1.59109735 1.62945696 1.57266077 1.64002062
 1.61005099 1.64042981 1.59350742 1.59876721]"
1.4198,1.6167,0.4372,0.4371,0.4386,0.001,4,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",422.55972361564636,52.618627309799194,"[1.79703788 1.66962014 1.59555818 1.5717131  1.54238879 1.53349807
 1.5251476  1.50707815 1.48014713 1.46014259 1.48556303 1.46285494
 1.45840422 1.46220837 1.44006729 1.43552493 1.45245872 1.43683556
 1.46479503 1.42428772 1.43654506 1.41978427]","[1.74826307 1.69998445 1.65825549 1.67323529 1.63823024 1.63268793
 1.6294113  1.64504555 1.60073023 1.62608857 1.5845844  1.58093268
 1.58785167 1.61957055 1.60648755 1.60966269 1.5998144  1.62444182
 1.64698765 1.66486427 1.60872576 1.6166651 ]"
1.41,1.6573,0.4431,0.4439,0.429,0.001,4,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",422.55972361564636,85.29981732368469,"[1.80532912 1.63530305 1.60549878 1.54907123 1.53952963 1.51991277
 1.51318924 1.47111137 1.47674536 1.48096957 1.47461366 1.46195124
 1.44516051 1.45366503 1.43489595 1.44562808 1.43059401 1.44553668
 1.44706671 1.44349746 1.41515354 1.43197374 1.40404157 1.42198099
 1.41345675 1.40321708 1.42262215 1.4277959  1.41420762 1.40903274
 1.40595361 1.41391372 1.40239238 1.41023625 1.40997877]","[1.73107251 1.73689621 1.67399792 1.65779952 1.70501446 1.67254151
 1.67166294 1.62261843 1.61654906 1.63137698 1.61148846 1.60813333
 1.64204783 1.61631634 1.63161099 1.64410669 1.64065622 1.60953099
 1.61518909 1.59423391 1.61111403 1.63122834 1.58976296 1.56048902
 1.54811433 1.60624746 1.57858026 1.64597352 1.59233908 1.6078712
 1.61072434 1.60310675 1.60902806 1.57889214 1.65730111]"
1.387,1.5059,0.4663,0.4676,0.459,0.001,2,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",688.3089570999146,116.23836970329285,"[1.72812596 1.55974062 1.51680531 1.48307391 1.45585617 1.44296783
 1.42988278 1.42628989 1.41437185 1.41408757 1.41227894 1.39919123
 1.40174421 1.40429024 1.38202977 1.38337403 1.38470047 1.38786848
 1.38286375 1.3774097  1.3852949  1.38648682 1.37873379 1.37793314
 1.38700677]","[1.6364105  1.60753508 1.56607258 1.52688229 1.52262712 1.56511244
 1.50784558 1.50590479 1.51559872 1.54617075 1.53046419 1.50915106
 1.50181158 1.52205064 1.49425693 1.49485133 1.53238533 1.49426825
 1.5224708  1.51236239 1.49757425 1.51886222 1.50861536 1.51584444
 1.50586548]"
1.3799,1.5048,0.4784,0.4778,0.472,0.001,2,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",688.3089570999146,144.80412006378174,"[1.74003891 1.57389929 1.51645276 1.49071229 1.45961423 1.43495752
 1.42980552 1.41741086 1.41426582 1.4052198  1.40580893 1.4129534
 1.38964069 1.39599704 1.39948836 1.39182914 1.38848452 1.38787121
 1.38395626 1.38287907 1.38496414 1.38916346 1.39321382 1.39216037
 1.37480937 1.38112053 1.38334942 1.38060626 1.36602848 1.381897
 1.37993275]","[1.66512041 1.62058643 1.57593829 1.56562965 1.53410318 1.52179356
 1.56224939 1.54893716 1.50528684 1.51233796 1.53506708 1.51704651
 1.49603267 1.52064833 1.50049792 1.5235781  1.51023208 1.50539882
 1.52533826 1.52765317 1.49408571 1.51765746 1.52536266 1.50614131
 1.50005233 1.49785893 1.51070547 1.49407737 1.52392289 1.50671716
 1.50484461]"
1.3676,1.4958,0.4779,0.4775,0.4732,0.001,2,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",688.3089570999146,148.85736274719238,"[1.72574542 1.56670144 1.50353791 1.47696833 1.4496526  1.42542398
 1.4246594  1.40760012 1.40239963 1.40812469 1.39487554 1.39704978
 1.38959633 1.39832299 1.37917268 1.38456271 1.38782928 1.38183273
 1.37641914 1.38846209 1.37313147 1.37476981 1.37105651 1.3707228
 1.37432765 1.36655831 1.37857069 1.36870624 1.37069747 1.37232781
 1.36850725 1.36759489]","[1.64506774 1.58305477 1.55531218 1.56624248 1.52578896 1.52771497
 1.51685742 1.51723719 1.50236579 1.54036359 1.50377207 1.53348583
 1.53358326 1.50359313 1.5132206  1.49625708 1.52952413 1.50932221
 1.54478781 1.4888057  1.52322056 1.48084115 1.54621593 1.52095205
 1.52699815 1.49030366 1.49035208 1.51745823 1.51068784 1.49783276
 1.51913054 1.49584586]"
1.3775,1.4726,0.4812,0.4815,0.4785,0.001,2,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",688.3089570999146,185.75393772125244,"[1.72859548 1.57658709 1.50215785 1.47615022 1.4481041  1.44351209
 1.44414122 1.4298167  1.42197116 1.41066007 1.40442491 1.40259672
 1.38852348 1.38809806 1.3816767  1.39326225 1.38663723 1.38193565
 1.37372938 1.37382537 1.38955847 1.36679214 1.36726697 1.38082906
 1.36495409 1.36564941 1.37053602 1.37399648 1.37347024 1.36285445
 1.37753977 1.36391254 1.35819045 1.36774727 1.36446436 1.36175856
 1.36127663 1.35804516 1.35738721 1.37747049]","[1.63555242 1.59509971 1.56006054 1.53972165 1.53988256 1.52276761
 1.54231542 1.53537076 1.51306365 1.52722061 1.51634624 1.54797827
 1.52096225 1.49648553 1.52121314 1.52200762 1.49361569 1.49534578
 1.4866238  1.52059574 1.47228439 1.48657316 1.53185815 1.5055963
 1.52266425 1.50063434 1.52642094 1.50988637 1.49799293 1.46268631
 1.48414505 1.49172662 1.47628856 1.46768659 1.51079014 1.49049866
 1.48804536 1.51109143 1.5051753  1.47257633]"
1.3822,1.5015,0.4736,0.4733,0.4666,0.001,2,Adam,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",688.3089570999146,92.44205904006958,"[1.73263049 1.57503677 1.52525989 1.48851544 1.46701344 1.45128948
 1.43829786 1.42805967 1.42297877 1.40978812 1.40327506 1.40371433
 1.38700644 1.39137313 1.38664444 1.3836753  1.39742656 1.37790372
 1.38110785 1.38224617]","[1.63895127 1.60944398 1.5763168  1.54738168 1.54704393 1.55206737
 1.54155372 1.53725809 1.53567003 1.48919901 1.52474363 1.52693293
 1.53603452 1.51551131 1.49970171 1.50008532 1.5238973  1.53463962
 1.52826939 1.50154108]"
1.368,1.5958,0.4385,0.4402,0.4259,0.001,16,Adam,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",236.17020893096924,41.157357931137085,"[1.71560839 1.65809458 1.61265042 1.58399137 1.54118592 1.54496682
 1.53772112 1.52043309 1.49067142 1.52167795 1.53574295 1.49175652
 1.5037604  1.50616177 1.47028112 1.46381728 1.43799002 1.45300527
 1.48952827 1.46965043 1.46543901 1.43513291 1.44959418 1.39791229
 1.43972171 1.43164051 1.42499898 1.45882677 1.43554302 1.36402541
 1.36802697]","[1.8779923  1.80160648 1.75897739 1.70613535 1.72054809 1.67077856
 1.66705223 1.67223855 1.66452814 1.65395837 1.63465703 1.63203915
 1.60821564 1.59984485 1.61782607 1.59455051 1.6079121  1.59833315
 1.58771431 1.59162005 1.54914651 1.57445905 1.55554722 1.57384427
 1.58256386 1.57173063 1.59107062 1.56263575 1.55360491 1.58721399
 1.59583156]"
1.4221,1.5798,0.4374,0.4359,0.4322,0.001,16,Adam,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",236.17020893096924,59.939273834228516,"[1.67383365 1.65035257 1.61216741 1.59698231 1.57054895 1.57936365
 1.53343541 1.57787263 1.52443493 1.50593024 1.51755384 1.49184541
 1.49599392 1.49961085 1.50966434 1.49910587 1.48846027 1.46267652
 1.47118371 1.48536048 1.48681952 1.42170893 1.42560422 1.41213206
 1.39374447 1.43587061 1.40637781 1.41719339 1.43532058 1.40937676
 1.40026329 1.40206188 1.39426756 1.40288294 1.41242303 1.41282054
 1.40905493 1.3569138  1.36688497 1.39126588 1.39967612 1.39413798
 1.40036918 1.37970153 1.42213902]","[1.89374607 1.80438874 1.79081792 1.7622726  1.71788921 1.69022967
 1.69218531 1.67122415 1.66281846 1.64772219 1.62228787 1.63100432
 1.61313637 1.62024138 1.59106783 1.58091771 1.59500363 1.61220964
 1.57539846 1.58158876 1.58247436 1.57396797 1.60007536 1.58227826
 1.60185474 1.56742043 1.55580044 1.61065601 1.5837896  1.55086303
 1.57682944 1.61571511 1.57297641 1.55999818 1.5368071  1.57403728
 1.57059624 1.58372381 1.6069937  1.56037086 1.56458145 1.55221269
 1.57617993 1.56921208 1.57982647]"
